1471356610.904243 0.000000 0.000000 0.000000 0.000000 0.000000 
1471356610.950046 0.000000 0.000000 0.000000 0.000000 0.000000 
1471356610.970755 0.000000 0.000000 0.000000 0.000000 0.000000 
1471356611.014110 -1.501052 -14.999306 -1.565885 0.000000 -0.000000 
1471356611.040513 -1.501052 -14.999306 -1.565885 0.000000 -0.000000 
1471356611.082080 -1.500973 -14.999345 -1.532936 0.006985 1.969220 
1471356611.112821 -1.500828 -14.999406 -1.467060 0.005187 1.967082 
1471356611.142410 -1.500630 -14.999432 -1.401148 0.008948 1.971079 
1471356611.173890 -1.500763 -14.999667 -1.368337 0.019876 1.957433 
1471356611.229311 -1.500928 -15.000202 -1.269786 0.014791 1.962766 
1471356611.237514 -1.500934 -15.000159 -1.236894 0.014791 1.962766 
1471356611.274859 -1.500855 -15.000043 -1.171838 0.014909 1.880320 
1471356611.310807 -1.500801 -14.999820 -1.075571 0.030560 1.903231 
1471356611.342492 -1.501023 -14.999732 -1.011397 0.021497 1.897407 
1471356611.373154 -1.500836 -14.999774 -0.978645 0.025993 1.898625 
1471356611.408724 -1.501003 -14.999931 -0.882037 0.040287 1.874826 
1471356611.442850 -1.500910 -14.999611 -0.817166 0.043400 1.893862 
1471356611.472194 -1.501065 -14.999646 -0.784591 0.042631 1.896209 
1471356611.520267 -1.500968 -14.999425 -0.719686 0.044081 1.896696 
1471356611.544062 -1.501074 -14.999481 -0.622418 0.042974 1.896356 
1471356611.570676 -1.501053 -14.999248 -0.589856 0.019065 1.943766 
1471356611.611199 -1.501122 -14.999481 -0.492708 0.042476 1.882868 
1471356611.642014 -1.501344 -14.999052 -0.427539 0.061012 1.926016 
1471356611.674965 -1.501092 -14.999312 -0.363404 0.046947 1.968275 
1471356611.708382 -1.501203 -14.999214 -0.331228 0.013316 1.955934 
1471356611.747633 -1.501159 -14.999102 -0.233649 0.030393 1.933289 
1471356611.777373 -1.501116 -14.998811 -0.201039 0.058548 1.927764 
1471356611.808737 -1.500919 -14.999039 -0.105435 0.054847 1.900638 
1471356611.843349 -1.501364 -14.998537 -0.041558 0.031577 1.913309 
1471356611.880532 -1.501099 -14.998361 0.023181 0.073583 1.921304 
1471356611.929793 -1.501496 -14.998015 0.054676 0.046897 0.909698 
1471356611.937729 -1.501414 -14.998236 0.086115 0.040941 0.906089 
1471356611.978235 -1.501542 -14.998137 0.133358 0.017768 0.928729 
1471356612.008356 -1.501461 -14.998292 0.164746 0.008340 0.925131 
1471356612.037343 -1.501313 -14.998424 0.180569 0.017405 0.925170 
1471356612.070648 -1.501341 -14.998348 0.212063 0.036570 0.931557 
1471356612.109264 -1.501290 -14.998483 0.258951 0.033677 0.943218 
1471356612.142666 -1.501380 -14.998384 0.290245 0.005989 0.931928 
1471356612.175638 -1.501240 -14.998414 0.322118 0.006491 0.941611 
1471356612.209766 -1.501218 -14.998472 0.353396 0.017578 0.891458 
1471356612.241978 -1.501217 -14.998377 0.385001 0.025868 0.905150 
1471356612.272789 -1.501340 -14.998492 0.400805 0.011391 0.934429 
1471356612.309823 -1.501340 -14.998318 0.447918 0.016514 0.897903 
1471356612.343051 -1.501340 -14.998390 0.479382 0.015668 0.918792 
1471356612.376728 -1.501369 -14.998403 0.495259 0.007567 0.929007 
1471356612.408748 -1.501350 -14.998469 0.542875 0.017093 0.944455 
1471356612.437632 -1.501417 -14.998295 0.558829 0.021531 0.938397 
1471356612.481497 -1.501465 -14.998375 0.606772 0.008129 0.942545 
1471356612.512747 -1.501415 -14.998442 0.638711 0.034869 0.953342 
1471356612.542762 -1.401098 -14.910931 0.796483 7.978305 4.728944 
1471356612.574981 -1.315540 -14.822864 0.929015 0.403191 3.456828 
1471356612.609197 -1.315238 -14.824387 1.048078 0.153832 3.490966 
1471356612.641979 -1.315394 -14.824088 1.150024 0.067159 2.603163 
1471356612.672290 -1.315486 -14.823938 1.193526 0.279291 2.092155 
1471356612.714644 -1.316722 -14.823792 1.293235 0.296757 1.773735 
1471356612.743580 -1.315575 -14.824188 1.344715 0.057980 1.260709 
1471356612.775283 -1.315826 -14.823683 1.366695 0.095870 1.120363 
1471356612.808626 -1.316311 -14.823882 1.402813 0.040257 0.958986 
1471356612.841763 -1.316176 -14.823847 1.449802 0.076191 0.831230 
1471356612.876059 -1.316570 -14.823537 1.462466 0.032680 0.544232 
1471356612.908422 -1.316607 -14.823513 1.490075 0.012513 0.495123 
1471356612.942383 -1.316623 -14.823495 1.498636 0.014937 0.362144 
